1,127621,5409.9447513812,-30.119338013171,-51.253564033637
1,127621,5509.3922651934,-30.117036874839,-51.251997119175
1,127621,5529.2817679558,-30.11638717684,-51.252793601239
1,127621,5549.1712707182,-30.11551002224,-51.253568061729
1,127621,5628.729281768,-30.113794309061,-51.254761521294
1,127621,5708.2872928177,-30.112841622374,-51.255180107088
1,127621,5767.955801105,-30.111673219129,-51.255046995425
1,127621,5787.8453038674,-30.111568658123,-51.254820362349
1,127621,5807.7348066298,-30.111873994894,-51.254528853071
1,127621,5827.6243093923,-30.111323263155,-51.254918301004
1,127621,5847.5138121547,-30.110196041945,-51.254065120225
1,127621,5927.0718232044,-30.106709590769,-51.25353387608
1,127621,6006.6298342541,-30.104838265529,-51.253514358885
1,127621,6026.5193370166,-30.104771344778,-51.252385718813
1,127621,6046.408839779,-30.104826174517,-51.252222375291
1,127621,6125.9668508287,-30.103480033304,-51.251407947395
1,127621,6225.4143646409,-30.102582335439,-51.250787932343
1,127621,6324.861878453,-30.101004010922,-51.248527580433
1,127621,6364.6408839779,-30.09938003294,-51.248157938753
1,127621,6444.1988950276,-30.096946372913,-51.247789794422
1,127621,6464.0883977901,-30.093859284009,-51.243119972529
1,127621,6483.9779005525,-30.094113598217,-51.242782097786
1,127621,6523.7569060773,-30.094494075631,-51.242387335899
1,127621,6563.5359116022,-30.092025157958,-51.242198633065
1,127621,6583.4254143646,-30.092431645996,-51.24144085088
1,127621,6623.2044198895,-30.093165122258,-51.24169968605
1,127621,6682.8729281768,-30.090434926003,-51.241316409847
1,127621,6742.5414364641,-30.086868456464,-51.24064910553
1,127621,6782.320441989,-30.083625971255,-51.239899077623
1,127621,6802.2099447514,-30.082278142898,-51.241167865489
1,127621,6921.546961326,-30.08071839248,-51.244160088575
1,127621,6941.4364640884,-30.080090869094,-51.24393847503
1,127621,6961.3259668508,-30.079764026337,-51.243400199562
1,127621,6981.2154696133,-30.079463196089,-51.243651813774
1,127621,7020.9944751381,-30.078389279792,-51.24363580549
1,127621,7040.8839779006,-30.077041634913,-51.243017932228
1,127621,7060.773480663,-30.077632767305,-51.242984263589
1,127621,7080.6629834254,-30.077435695904,-51.243205435465
1,127621,7100.5524861878,-30.077196292603,-51.243184169075
1,127621,7120.4419889503,-30.076585632565,-51.242221296017
1,127621,7140.3314917127,-30.076233713707,-51.242301408679
1,127621,7180.1104972376,-30.074022681746,-51.241403603061
1,127621,7200,-30.073670881558,-51.240549368528
1,127621,7239.7790055249,-30.073478579246,-51.240750107964
1,127621,7259.6685082873,-30.073367601005,-51.240035359864
1,127621,7299.4475138122,-30.071123536087,-51.239782336769
1,127621,7319.3370165746,-30.07121106104,-51.239683467297
1,127621,7339.226519337,-30.071039314255,-51.239553013196
1,127621,7398.8950276243,-30.069561506342,-51.238416615743
1,127621,7418.7845303867,-30.069942331688,-51.237703812047
1,127621,7458.5635359116,-30.067706406379,-51.235650462705
1,127621,7478.453038674,-30.066824379073,-51.234546454928
1,127621,7558.0110497238,-30.06391384267,-51.231445394948
1,127621,7577.9005524862,-30.064091307822,-51.230917127317
1,127621,7637.5690607735,-30.060010395252,-51.22974105814
1,127621,7717.1270718232,-30.056908326892,-51.230347399759
1,127621,7737.0165745856,-30.056226615319,-51.229540442171
1,127621,7776.7955801105,-30.054184851201,-51.229334156963
1,127621,7876.2430939227,-30.047653855641,-51.22917002477
1,127621,7896.1325966851,-30.048051205259,-51.228986327205
1,127621,7916.0220994475,-30.04710025207,-51.228606973987
1,127621,7955.8011049724,-30.045670537628,-51.228887872439
1,127621,7975.6906077348,-30.046268829398,-51.228339170654
1,127621,7995.5801104972,-30.04390631697,-51.228027787173
1,127621,8015.4696132597,-30.044987142824,-51.228444607159
1,127621,8075.138121547,-30.042022321879,-51.228309466174
1,127621,8095.0276243094,-30.04118686773,-51.228063955904
1,127621,8134.8066298343,-30.040430901837,-51.228373432115
1,127621,8154.6961325967,-30.040445185178,-51.228265725716
1,127621,8254.1436464088,-30.03765920464,-51.22712366522
1,127621,8353.591160221,-30.037684220061,-51.226812202382
1,127621,8413.2596685083,-30.03819496425,-51.226546262933
1,127621,8433.1491712707,-30.038260942502,-51.226113392495
1,127621,8453.0386740331,-30.038902072731,-51.226433272623
1,127621,8492.817679558,-30.038432131593,-51.227475962463
2,127621,4594.4751381215,-30.133047591676,-51.229685401533
2,127621,4614.364640884,-30.133207235147,-51.230656717078
2,127621,4634.2541436464,-30.133153911901,-51.230397142399
2,127621,4674.0331491713,-30.133647758791,-51.232216996033
2,127621,4713.8121546961,-30.132303795663,-51.233487977333
2,127621,4773.4806629834,-30.130376606358,-51.235215362605
2,127621,4833.1491712707,-30.130231118069,-51.238419536035
2,127621,4853.0386740331,-30.130082273317,-51.238651355012
2,127621,4932.5966850829,-30.126603028744,-51.24203475788
2,127621,4952.4861878453,-30.127304761717,-51.241968108572
2,127621,4972.3756906077,-30.126623974221,-51.24267125984
2,127621,4992.2651933702,-30.125987634317,-51.242302813003
2,127621,5012.1546961326,-30.125901259782,-51.242092053827
2,127621,5051.9337016575,-30.125521081643,-51.243003500714
2,127621,5071.8232044199,-30.124570234247,-51.244979109449
2,127621,5091.7127071823,-30.124297574798,-51.244408178776
2,127621,5111.6022099448,-30.122856629209,-51.247269231858
2,127621,5151.3812154696,-30.12286770531,-51.249747932817
2,127621,5171.270718232,-30.123197666125,-51.250022661878
2,127621,5230.9392265193,-30.123916991639,-51.251201540193
2,127621,5270.7182320442,-30.122471494711,-51.25212953753
2,127621,5290.6077348066,-30.121821867109,-51.252245960704
2,127621,5330.3867403315,-30.120724938008,-51.251889319944
2,127621,5350.2762430939,-30.12079897276,-51.252567232463
2,127621,5370.1657458564,-30.120483408816,-51.252909033853
2,127621,5390.0552486188,-30.119979117631,-51.253147426763
2,127621,5469.6132596685,-30.117398195714,-51.252533975134
2,127621,5489.5027624309,-30.117916582286,-51.252490834635
2,127621,5549.1712707182,-30.115620489821,-51.253364692288
2,127621,5588.9502762431,-30.113896965094,-51.253881054095
2,127621,5608.8397790055,-30.114245751023,-51.254363139378
2,127621,5648.6187845304,-30.113665603218,-51.25475025363
2,127621,5668.5082872928,-30.113857247656,-51.254362787109
3,127621,3381.2154696133,-30.147711243827,-51.203962385888
3,127621,3401.1049723757,-30.1477358622,-51.204694938839
3,127621,3420.9944751381,-30.147634240608,-51.205930217642
3,127621,3520.4419889503,-30.14720251401,-51.20883375795
3,127621,3540.3314917127,-30.146791946273,-51.208395872759
3,127621,3600,-30.145528501489,-51.211916504403
3,127621,3659.6685082873,-30.144732401892,-51.212429272431
3,127621,3719.3370165746,-30.143934980847,-51.215104638949
3,127621,3739.226519337,-30.142591956128,-51.21556872561
3,127621,3779.0055248619,-30.142363888055,-51.216500169568
3,127621,3798.8950276243,-30.142134217507,-51.216575691858
3,127621,3878.453038674,-30.141912785758,-51.218494361067
3,127621,3918.2320441989,-30.14087275355,-51.219323952506
3,127621,3977.9005524862,-30.14025563007,-51.220007598075
3,127621,3997.7900552486,-30.139370742272,-51.219915737596
3,127621,4017.679558011,-30.139663914491,-51.219730359069
3,127621,4077.3480662983,-30.138530457462,-51.219545821728
3,127621,4097.2375690608,-30.138747670863,-51.220167948264
3,127621,4117.1270718232,-30.137392768341,-51.220500554868
3,127621,4156.9060773481,-30.136688146241,-51.2212229439
3,127621,4176.7955801105,-30.137830676409,-51.221531525638
3,127621,4216.5745856354,-30.135752192248,-51.222096546294
3,127621,4256.3535911602,-30.1358607589,-51.222587047151
3,127621,4296.1325966851,-30.135392527662,-51.223503458701
3,127621,4335.9116022099,-30.134687397179,-51.223747028874
3,127621,4355.8011049724,-30.134924340033,-51.224028906645
3,127621,4375.6906077348,-30.135455601928,-51.22490276574
3,127621,4395.5801104972,-30.134289905805,-51.225089594462
3,127621,4415.4696132597,-30.136018989871,-51.22469205291
3,127621,4435.3591160221,-30.1369622015,-51.225879591622
3,127621,4455.2486187845,-30.1362533829,-51.226015951315
3,127621,4495.0276243094,-30.134702028705,-51.227614820164
3,127621,4514.9171270718,-30.134854512923,-51.227102910706
3,127621,4574.5856353591,-30.132829466431,-51.230029895423
3,127621,4594.4751381215,-30.133949474216,-51.230228245818
3,127621,4614.364640884,-30.133613911872,-51.229617348363
3,127621,4674.0331491713,-30.133060477288,-51.232297308367
3,127621,4693.9226519337,-30.131908207335,-51.232212278642
3,127621,4733.7016574586,-30.131911309003,-51.23429413313
3,127621,4753.591160221,-30.132037390458,-51.234974898644
3,127621,4833.1491712707,-30.130362191516,-51.238396793829
3,127621,4892.817679558,-30.127546117999,-51.241253879817
3,127621,4952.4861878453,-30.126673379783,-51.241470565533
3,127621,5012.1546961326,-30.125810818216,-51.242773318127
3,127621,5051.9337016575,-30.126230535138,-51.243380723566
3,127621,5071.8232044199,-30.124483324511,-51.245013343975
3,127621,5091.7127071823,-30.124089445585,-51.244900776554
4,127621,1272.9281767956,-30.161465765466,-51.157454408681
4,127621,1312.7071823204,-30.161755485886,-51.158230485058
4,127621,1332.5966850829,-30.161014443041,-51.159003990261
4,127621,1352.4861878453,-30.16032614794,-51.159326660497
4,127621,1372.3756906077,-30.161376619079,-51.159560438515
4,127621,1412.1546961326,-30.160877528571,-51.159810212197
4,127621,1451.9337016575,-30.159430113433,-51.159959884244
4,127621,1471.8232044199,-30.160060327517,-51.159382626588
4,127621,1491.7127071823,-30.15914044018,-51.159717552708
4,127621,1511.6022099448,-30.159050854663,-51.160166401019
4,127621,1531.4917127072,-30.157629704567,-51.160659660047
4,127621,1551.3812154696,-30.158852505106,-51.161580700402
4,127621,1591.1602209945,-30.157560048451,-51.161665487279
4,127621,1611.0497237569,-30.156538040466,-51.161616944829
4,127621,1650.8287292818,-30.15754547933,-51.162229104313
4,127621,1670.7182320442,-30.156257858477,-51.162910620084
4,127621,1710.4972375691,-30.156082457433,-51.163260084195
4,127621,1730.3867403315,-30.156444701524,-51.16422893243
4,127621,1750.2762430939,-30.156166033935,-51.164591337706
4,127621,1790.0552486188,-30.15557587282,-51.166125312786
4,127621,1869.6132596685,-30.156094364756,-51.168592794207
4,127621,1929.2817679558,-30.156210802011,-51.171005301658
4,127621,1949.1712707182,-30.154826985891,-51.172316403818
4,127621,2008.8397790055,-30.155682760831,-51.174074812685
4,127621,2247.5138121547,-30.155583496685,-51.182065421224
4,127621,2267.4033149171,-30.155159182178,-51.181787691201
4,127621,2307.182320442,-30.155302310936,-51.182942486079
4,127621,2327.0718232044,-30.156511000759,-51.183646331772
4,127621,2346.9613259669,-30.156732096189,-51.18370239546
4,127621,2406.6298342541,-30.155948193038,-51.184519396514
4,127621,2446.408839779,-30.156021557523,-51.185441984149
4,127621,2466.2983425414,-30.156287964891,-51.186202133488
4,127621,2486.1878453039,-30.156019264767,-51.18612514407
4,127621,2506.0773480663,-30.156664649714,-51.186386682468
4,127621,2525.9668508287,-30.156768655693,-51.187117162273
4,127621,2665.1933701657,-30.158539175319,-51.189677253104
4,127621,2704.9723756906,-30.158171472673,-51.191933053675
4,127621,2804.4198895028,-30.157173093877,-51.195104762344
4,127621,2864.0883977901,-30.155729205532,-51.196867071603
4,127621,2903.8674033149,-30.15613492497,-51.198683803116
4,127621,2943.6464088398,-30.154812097231,-51.198882066578
4,127621,2983.4254143646,-30.153591960808,-51.199554437189
4,127621,3023.2044198895,-30.15301712312,-51.199891404347
4,127621,3043.0939226519,-30.152741444796,-51.200763657309
4,127621,3102.7624309392,-30.151717057024,-51.201084716681
4,127621,3142.5414364641,-30.151172610856,-51.200325780601
4,127621,3162.4309392265,-30.150950703112,-51.201327260613
4,127621,3241.9889502762,-30.149583596785,-51.202269689101
4,127621,3281.7679558011,-30.148419385299,-51.203396886651
4,127621,3301.6574585635,-30.148037570165,-51.203869420141
4,127621,3381.2154696133,-30.148432409724,-51.204456660117
4,127621,3420.9944751381,-30.147740363795,-51.205538170216
4,127621,3440.8839779006,-30.147781948684,-51.20570668351
4,127621,3460.773480663,-30.147956035546,-51.2070747673
4,127621,3540.3314917127,-30.146790984346,-51.209026107964
4,127621,3619.8895027624,-30.14519974194,-51.211695015455
4,127621,3639.7790055249,-30.14566772191,-51.212457433953
4,127621,3679.5580110497,-30.144885659013,-51.213470492252
4,127621,3699.4475138122,-30.144187408747,-51.214814323866
4,127621,3719.3370165746,-30.14369255012,-51.215756099356
4,127621,3779.0055248619,-30.142825424918,-51.216837997384
4,127621,3798.8950276243,-30.143569475219,-51.216626899164
4,127621,3858.5635359116,-30.1420592472,-51.217767789188
4,127621,3958.0110497238,-30.141929335843,-51.219261629637
4,127621,3997.7900552486,-30.138864768665,-51.219831493926
4,127621,4037.5690607735,-30.138766188537,-51.220525645109
4,127621,4057.4585635359,-30.138356778826,-51.220484460329
4,127621,4097.2375690608,-30.138264241247,-51.22035334112
4,127621,4137.0165745856,-30.13766442991,-51.220617491174
4,127621,4176.7955801105,-30.136524033959,-51.221828974464
4,127621,4236.4640883978,-30.135936411901,-51.222821147327
4,127621,4256.3535911602,-30.135541861083,-51.222542783326
4,127621,4316.0220994475,-30.134831332329,-51.22308895145
4,127621,4335.9116022099,-30.135108853114,-51.224202993142
4,127621,4395.5801104972,-30.135586087979,-51.224846203534
4,127621,4514.9171270718,-30.135203303555,-51.227440134117
4,127621,4594.4751381215,-30.134049127853,-51.229704816714
4,127621,4614.364640884,-30.13355778957,-51.230691128826
